"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14042733","JJ506026","11/29/2025 02:40:00 PM","095XX S HALSTED ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","COMMERCIAL / BUSINESS OFFICE","false","false","2223","022","21","73","04A","1172656","1841600","2025","12/07/2025 03:47:28 PM","41.720783347","-87.643197739","(41.720783347, -87.643197739)"
"14045896","JJ509883","11/29/2025 02:40:00 PM","003XX N WESTERN AVE","0810","THEFT","OVER $500","OTHER (SPECIFY)","false","false","1223","012","27","24","06","1160351","1902373","2025","12/07/2025 03:47:28 PM","41.887814051","-87.686593413","(41.887814051, -87.686593413)"
"14049486","JJ514519","11/29/2025 02:30:00 PM","052XX S HARPER AVE","0860","THEFT","RETAIL THEFT","HOTEL / MOTEL","false","false","0234","002","4","41","06","1187174","1870653","2025","12/10/2025 03:43:24 PM","41.800175766","-87.589101486","(41.800175766, -87.589101486)"
"14042630","JJ506061","11/29/2025 02:30:00 PM","033XX W LAWRENCE AVE","0810","THEFT","OVER $500","DEPARTMENT STORE","false","false","1713","017","33","14","06","1153430","1931699","2025","12/07/2025 03:47:28 PM","41.968427294","-87.71122829","(41.968427294, -87.71122829)"
"14042754","JJ506011","11/29/2025 02:30:00 PM","050XX N NATOMA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1613","016","41","10","08B","1131243","1933066","2025","12/07/2025 03:47:28 PM","41.972591569","-87.79277836","(41.972591569, -87.79277836)"
"14042642","JJ506117","11/29/2025 02:30:00 PM","055XX S ARCHER AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false","0814","008","23","56","26","1143449","1869412","2025","12/07/2025 03:47:28 PM","41.797697221","-87.749486446","(41.797697221, -87.749486446)"
"14042752","JJ506033","11/29/2025 02:30:00 PM","035XX N PLAINFIELD AVE","0560","ASSAULT","SIMPLE","ALLEY","false","false","1631","016","38","17","08A","1120131","1922392","2025","12/07/2025 03:47:28 PM","41.943485918","-87.833869061","(41.943485918, -87.833869061)"
"14042661","JJ506007","11/29/2025 02:30:00 PM","034XX W WALNUT ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1123","011","28","27","08B","1153419","1901461","2025","12/07/2025 03:47:28 PM","41.885451976","-87.712074311","(41.885451976, -87.712074311)"
"14042600","JJ506016","11/29/2025 02:20:00 PM","001XX N STATE ST","0820","THEFT","$500 AND UNDER","MOVIE HOUSE / THEATER","false","false","0111","001","34","32","06","1176352","1900918","2025","12/07/2025 03:47:28 PM","41.883475491","-87.627876969","(41.883475491, -87.627876969)"
"14042678","JJ506105","11/29/2025 02:20:00 PM","004XX W BARRY AVE","0460","BATTERY","SIMPLE","APARTMENT","true","false","1934","019","44","6","08B","1172818","1920659","2025","12/07/2025 03:47:28 PM","41.93772477","-87.640268214","(41.93772477, -87.640268214)"
"14042802","JJ505988","11/29/2025 02:15:00 PM","052XX S BLACKSTONE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0234","002","4","41","06","1186800","1870814","2025","12/07/2025 03:47:28 PM","41.80062644","-87.590467932","(41.80062644, -87.590467932)"
"14042633","JJ505978","11/29/2025 02:02:00 PM","011XX S LAFLIN ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1231","012","28","28","08A","1166546","1895280","2025","12/07/2025 03:47:28 PM","41.868219921","-87.664046556","(41.868219921, -87.664046556)"
"14049396","JJ514245","11/29/2025 02:00:00 PM","018XX W 105TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2212","022","19","72","07","1165812","1835013","2025","12/09/2025 03:41:16 PM","41.702855379","-87.668452115","(41.702855379, -87.668452115)"
"14042640","JJ506036","11/29/2025 02:00:00 PM","023XX W MADISON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1223","012","27","28","07","1160843","1899961","2025","12/07/2025 03:47:28 PM","41.881185122","-87.684853564","(41.881185122, -87.684853564)"
"14044226","JJ508010","11/29/2025 02:00:00 PM","011XX S LAFLIN ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","1231","012","28","28","06","1166546","1895280","2025","12/07/2025 03:47:28 PM","41.868219921","-87.664046556","(41.868219921, -87.664046556)"
"14044831","JJ508868","11/29/2025 02:00:00 PM","110XX S PARNELL AVE","0810","THEFT","OVER $500","STREET","false","false","2233","022","21","49","06","1174601","1831645","2025","12/07/2025 03:47:28 PM","41.693422374","-87.636368779","(41.693422374, -87.636368779)"
"14042599","JJ505987","11/29/2025 02:00:00 PM","051XX S BLACKSTONE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0234","002","4","41","14","1186787","1871326","2025","12/07/2025 03:47:28 PM","41.802031713","-87.59049938","(41.802031713, -87.59049938)"
"14042684","JJ506079","11/29/2025 02:00:00 PM","022XX E 81ST ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0414","004","8","46","06","1192691","1851706","2025","12/07/2025 03:47:28 PM","41.748050972","-87.569486528","(41.748050972, -87.569486528)"
"14042588","JJ505998","11/29/2025 02:00:00 PM","002XX N STATE ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0111","001","42","32","06","1176320","1902078","2025","12/07/2025 03:47:28 PM","41.886659316","-87.627959462","(41.886659316, -87.627959462)"
"14042611","JJ506088","11/29/2025 02:00:00 PM","076XX S CICERO AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0833","008","18","65","06","1145727","1853720","2025","12/07/2025 03:47:28 PM","41.754592961","-87.741528537","(41.754592961, -87.741528537)"
"14042744","JJ505995","11/29/2025 02:00:00 PM","023XX W 103RD ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2212","022","19","72","06","1162415","1836271","2025","12/07/2025 03:47:28 PM","41.706378843","-87.680856265","(41.706378843, -87.680856265)"
"14043128","JJ506478","11/29/2025 02:00:00 PM","023XX W VAN BUREN ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1225","012","27","28","05","1160855","1898111","2025","12/07/2025 03:47:28 PM","41.876108306","-87.684860827","(41.876108306, -87.684860827)"
"14047616","JJ512211","11/29/2025 02:00:00 PM","052XX S CALUMET AVE","0810","THEFT","OVER $500","APARTMENT","false","false","0231","002","3","40","06","1179370","1870435","2025","12/07/2025 03:47:28 PM","41.799759406","-87.617727427","(41.799759406, -87.617727427)"
"14044266","JJ507821","11/29/2025 01:48:00 PM","019XX W CERMAK RD","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","DRUG STORE","false","false","1034","010","25","31","11","1163777","1889420","2025","12/07/2025 03:47:28 PM","41.852198325","-87.674377204","(41.852198325, -87.674377204)"
"14042573","JJ505952","11/29/2025 01:40:00 PM","062XX S HERMITAGE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","false","false","0714","007","15","67","04A","1165751","1863266","2025","12/07/2025 03:47:28 PM","41.780387056","-87.667875466","(41.780387056, -87.667875466)"
"14043421","JJ506808","11/29/2025 01:31:00 PM","064XX N SHERIDAN RD","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2432","024","49","1","06","1167108","1942847","2025","12/07/2025 03:47:28 PM","41.998734156","-87.660613118","(41.998734156, -87.660613118)"
"14042686","JJ506208","11/29/2025 01:30:00 PM","015XX N LA SALLE DR","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1821","018","2","8","06","1174850","1910494","2025","12/07/2025 03:47:28 PM","41.909786287","-87.633105375","(41.909786287, -87.633105375)"
"14042585","JJ505919","11/29/2025 01:15:00 PM","034XX W 61ST PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0823","008","14","66","14","1154552","1863630","2025","12/07/2025 03:47:28 PM","41.781616415","-87.708923522","(41.781616415, -87.708923522)"
"14043425","JJ506511","11/29/2025 01:10:00 PM","064XX N SHERIDAN RD","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2432","024","49","1","06","1167108","1942847","2025","12/07/2025 03:47:28 PM","41.998734156","-87.660613118","(41.998734156, -87.660613118)"
"14042655","JJ505965","11/29/2025 01:05:00 PM","003XX E 69TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0322","003","6","69","08B","1179355","1859331","2025","12/07/2025 03:47:28 PM","41.769289292","-87.618121158","(41.769289292, -87.618121158)"
"14057931","JJ525165","11/29/2025 01:00:00 PM","012XX W WINNEMAC AVE","0810","THEFT","OVER $500","APARTMENT","false","false","2033","020","47","3","06","1167122","1933698","2025","12/19/2025 03:41:47 PM","41.973628765","-87.660825891","(41.973628765, -87.660825891)"
"14050171","JJ515642","11/29/2025 01:00:00 PM","021XX W 23RD ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false","1034","010","25","31","11","1162412","1888720","2025","12/10/2025 03:43:24 PM","41.85030609","-87.679406703","(41.85030609, -87.679406703)"
"14043142","JJ506741","11/29/2025 01:00:00 PM","013XX N WALLER AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2531","025","29","25","06","1138099","1908337","2025","12/07/2025 03:47:28 PM","41.904611148","-87.768166632","(41.904611148, -87.768166632)"
"14045225","JJ508421","11/29/2025 01:00:00 PM","0000X N BISHOP ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","1224","012","27","28","06","1166600","1900288","2025","12/07/2025 03:47:28 PM","41.88196112","-87.663704876","(41.88196112, -87.663704876)"
"14043919","JJ507572","11/29/2025 01:00:00 PM","011XX W 110TH ST","0810","THEFT","OVER $500","RESIDENCE","false","false","2234","022","21","75","06","1170666","1831854","2025","12/07/2025 03:47:28 PM","41.694082374","-87.650769607","(41.694082374, -87.650769607)"
"14043134","JJ505903","11/29/2025 01:00:00 PM","033XX S DR MARTIN LUTHER KING JR DR","0810","THEFT","OVER $500","DEPARTMENT STORE","false","false","0211","002","4","35","06","1179464","1882693","2025","12/07/2025 03:47:28 PM","41.833394209","-87.617007965","(41.833394209, -87.617007965)"
"14044951","JJ508987","11/29/2025 01:00:00 PM","010XX E 76TH ST","0479","BATTERY","AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY","SIDEWALK","false","false","0624","006","8","69","04B","1184303","1854826","2025","12/07/2025 03:47:28 PM","41.756812796","-87.600125043","(41.756812796, -87.600125043)"
"14042639","JJ506083","11/29/2025 01:00:00 PM","071XX S CHAMPLAIN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0323","003","6","69","14","1181798","1857885","2025","12/07/2025 03:47:28 PM","41.765265227","-87.609210963","(41.765265227, -87.609210963)"
"14042576","JJ505920","11/29/2025 12:57:00 PM","019XX W DIVISION ST","0584","STALKING","VIOLATION OF STALKING NO CONTACT ORDER","SIDEWALK","false","false","1424","014","1","24","26","1163065","1908002","2025","12/07/2025 03:47:28 PM","41.903203902","-87.676468476","(41.903203902, -87.676468476)"
"14042613","JJ506019","11/29/2025 12:57:00 PM","066XX W FULLERTON AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESTAURANT","false","false","2512","025","36","19","26","1131794","1915227","2025","12/07/2025 03:47:28 PM","41.923629833","-87.791167135","(41.923629833, -87.791167135)"
"14055003","JJ521025","11/29/2025 12:53:00 PM","016XX N MARSHFIELD AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","1433","014","32","24","06","1165094","1910972","2025","12/16/2025 03:43:01 PM","41.911310909","-87.668931062","(41.911310909, -87.668931062)"
"14045988","JJ510316","11/29/2025 12:45:00 PM","017XX W FARWELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","false","2424","024","49","1","14","1163321","1945664","2025","12/07/2025 03:47:28 PM","42.006544872","-87.674464548","(42.006544872, -87.674464548)"
"14042670","JJ506109","11/29/2025 12:45:00 PM","013XX S WABASH AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","true","false","0131","001","3","33","06","1176976","1894313","2025","12/07/2025 03:47:28 PM","41.865336883","-87.625785555","(41.865336883, -87.625785555)"
"14044342","JJ507466","11/29/2025 12:40:00 PM","002XX W 87TH ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0634","006","21","44","06","1176454","1847227","2025","12/07/2025 03:47:28 PM","41.73614018","-87.62911796","(41.73614018, -87.62911796)"
"14042574","JJ505872","11/29/2025 12:40:00 PM","057XX S MAY ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0712","007","16","68","14","1169630","1866818","2025","12/07/2025 03:47:28 PM","41.790050907","-87.653551445","(41.790050907, -87.653551445)"
"14042788","JJ505927","11/29/2025 12:35:00 PM","0000X E OAK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","42","8","06","1176586","1907223","2025","12/07/2025 03:47:28 PM","41.900771451","-87.626827076","(41.900771451, -87.626827076)"
"14043296","JJ506999","11/29/2025 12:30:00 PM","132XX S BRANDON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0433","004","10","55","14","1199436","1817705","2025","12/07/2025 03:47:28 PM","41.654582147","-87.545910339","(41.654582147, -87.545910339)"
"14042834","JJ506283","11/29/2025 12:30:00 PM","031XX W MADISON ST","0460","BATTERY","SIMPLE","APARTMENT","false","true","1222","012","28","27","08B","1155486","1899851","2025","12/07/2025 03:47:28 PM","41.880992663","-87.704527184","(41.880992663, -87.704527184)"
"14055689","JJ522054","11/29/2025 12:25:00 PM","0000X W ONTARIO ST","0890","THEFT","FROM BUILDING","BAR OR TAVERN","false","false","1832","018","42","8","06","1176071","1904482","2025","12/16/2025 03:43:01 PM","41.893261633","-87.628801359","(41.893261633, -87.628801359)"
"14042569","JJ505850","11/29/2025 12:20:00 PM","001XX N CENTRAL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1523","015","37","25","08B","1139024","1900537","2025","12/07/2025 03:47:28 PM","41.883190208","-87.764958591","(41.883190208, -87.764958591)"
"14042590","JJ505852","11/29/2025 12:20:00 PM","013XX N SANDBURG TER","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","RESIDENCE","true","false","1821","018","2","8","04B","1175110","1909445","2025","12/07/2025 03:47:28 PM","41.906901954","-87.632181754","(41.906901954, -87.632181754)"
"14042804","JJ506047","11/29/2025 12:07:00 PM","044XX S PULASKI RD","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0821","008","14","57","06","1150424","1874895","2025","12/07/2025 03:47:28 PM","41.812610526","-87.723765071","(41.812610526, -87.723765071)"
"14048326","JJ513134","11/29/2025 12:00:00 PM","009XX N SACRAMENTO BLVD","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","1211","012","36","23","26","1156003","1906327","2025","12/09/2025 03:41:16 PM","41.898753009","-87.702453954","(41.898753009, -87.702453954)"
"14047804","JJ512464","11/29/2025 12:00:00 PM","005XX N COLUMBUS DR","0890","THEFT","FROM BUILDING","HOTEL / MOTEL","false","false","1834","018","2","8","06","1178412","1903766","2025","12/08/2025 03:41:58 PM","41.891243826","-87.620225683","(41.891243826, -87.620225683)"
"14047575","JJ512285","11/29/2025 12:00:00 PM","060XX S WENTWORTH AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0311","003","20","68","06","1176004","1864856","2025","12/07/2025 03:47:28 PM","41.7845263","-87.630238711","(41.7845263, -87.630238711)"
"14045570","JJ509687","11/29/2025 12:00:00 PM","044XX N ASHLAND AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1912","019","47","3","06","1164855","1929582","2025","12/07/2025 03:47:28 PM","41.962382833","-87.669279496","(41.962382833, -87.669279496)"
"14042779","JJ506052","11/29/2025 12:00:00 PM","014XX E 53RD ST","0890","THEFT","FROM BUILDING","SMALL RETAIL STORE","false","false","0234","002","4","41","06","1186573","1870408","2025","12/07/2025 03:47:28 PM","41.799517726","-87.591313255","(41.799517726, -87.591313255)"
"14042623","JJ506067","11/29/2025 12:00:00 PM","024XX S CALIFORNIA AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","OTHER (SPECIFY)","false","false","1033","010","24","30","26","1158086","1887593","2025","12/07/2025 03:47:28 PM","41.847302778","-87.695314643","(41.847302778, -87.695314643)"
"14042556","JJ505828","11/29/2025 12:00:00 PM","009XX W VAN BUREN ST","0560","ASSAULT","SIMPLE","OTHER (SPECIFY)","false","false","1232","012","34","28","08A","1170394","1898376","2025","12/07/2025 03:47:28 PM","41.876632378","-87.649829352","(41.876632378, -87.649829352)"
"14045062","JJ509006","11/29/2025 12:00:00 PM","041XX W FIFTH AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","SIDEWALK","false","false","1132","011","24","26","02","1149077","1896614","2025","12/07/2025 03:47:28 PM","41.872236412","-87.728144582","(41.872236412, -87.728144582)"
"14042646","JJ505894","11/29/2025 12:00:00 PM","052XX S KILBOURN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0815","008","23","57","08B","1147252","1869452","2025","12/07/2025 03:47:28 PM","41.79773526","-87.735539015","(41.79773526, -87.735539015)"
"14042938","JJ505838","11/29/2025 11:55:00 AM","014XX E 73RD ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0324","003","8","43","08A","1187233","1856882","2025","12/07/2025 03:47:28 PM","41.762385622","-87.589322086","(41.762385622, -87.589322086)"
"14042540","JJ505812","11/29/2025 11:53:00 AM","020XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","1431","014","1","22","06","1159682","1913243","2025","12/07/2025 03:47:28 PM","41.917656022","-87.688750258","(41.917656022, -87.688750258)"
"14042791","JJ505857","11/29/2025 11:52:00 AM","046XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1912","019","47","3","06","1165506","1930838","2025","12/07/2025 03:47:28 PM","41.965815477","-87.666850116","(41.965815477, -87.666850116)"
"14042568","JJ505817","11/29/2025 11:48:00 AM","015XX N KEYSTONE AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","APARTMENT","false","true","2534","025","26","23","03","1149102","1909867","2025","12/10/2025 03:43:24 PM","41.908603583","-87.727709367","(41.908603583, -87.727709367)"
"14042550","JJ505891","11/29/2025 11:45:00 AM","077XX S NORMAL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0621","006","17","69","14","1174304","1853560","2025","12/07/2025 03:47:28 PM","41.753566746","-87.636806965","(41.753566746, -87.636806965)"
"14042783","JJ506006","11/29/2025 11:40:00 AM","060XX S HARPER AVE","0810","THEFT","OVER $500","APARTMENT","false","false","0314","003","5","42","06","1187484","1865036","2025","12/07/2025 03:47:28 PM","41.784754925","-87.588143196","(41.784754925, -87.588143196)"
"14042485","JJ505780","11/29/2025 11:31:00 AM","035XX W CHICAGO AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1121","011","27","23","18","1152798","1905111","2025","12/07/2025 03:47:28 PM","41.895480257","-87.714258048","(41.895480257, -87.714258048)"
"14043241","JJ506614","11/29/2025 11:30:00 AM","075XX S YATES BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","0421","004","7","43","08B","1193513","1855369","2025","12/07/2025 03:47:28 PM","41.758082475","-87.566354855","(41.758082475, -87.566354855)"
"14042518","JJ505719","11/29/2025 11:24:00 AM","001XX S ST LOUIS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1123","011","28","27","08B","1153034","1899177","2025","12/07/2025 03:47:28 PM","41.879192083","-87.713548684","(41.879192083, -87.713548684)"
"14042676","JJ506172","11/29/2025 11:21:00 AM","037XX W AGATITE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","1723","017","33","14","26","1150755","1929316","2025","12/07/2025 03:47:28 PM","41.961941057","-87.721126803","(41.961941057, -87.721126803)"
"14050912","JJ516458","11/29/2025 11:17:00 AM","044XX N ASHLAND AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1912","019","47","3","06","1164855","1929582","2025","12/11/2025 03:41:03 PM","41.962382833","-87.669279496","(41.962382833, -87.669279496)"
"14042521","JJ505767","11/29/2025 11:09:00 AM","029XX W ARTHINGTON ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","STREET","true","false","1135","011","28","27","18","1156854","1895896","2025","12/07/2025 03:47:28 PM","41.870112134","-87.699611189","(41.870112134, -87.699611189)"
"14042813","JJ506073","11/29/2025 11:07:00 AM","0000X S MAYFIELD AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1513","015","29","25","06","1137284","1899257","2025","12/07/2025 03:47:28 PM","41.879709164","-87.771378852","(41.879709164, -87.771378852)"
"14042527","JJ505772","11/29/2025 11:02:00 AM","066XX S SANGAMON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0723","007","16","68","08B","1171118","1860848","2025","12/07/2025 03:47:28 PM","41.773636117","-87.648269776","(41.773636117, -87.648269776)"
"14042811","JJ505929","11/29/2025 11:01:00 AM","005XX W WEBSTER AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","1812","018","43","7","06","1172220","1914889","2025","12/07/2025 03:47:28 PM","41.921904892","-87.642636783","(41.921904892, -87.642636783)"
"14043372","JJ507102","11/29/2025 11:00:00 AM","103XX S DOTY AVE E","0820","THEFT","$500 AND UNDER","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0434","004","10","51","06","1189757","1836996","2025","12/07/2025 03:47:28 PM","41.707756212","-87.580708771","(41.707756212, -87.580708771)"
"14042683","JJ506025","11/29/2025 11:00:00 AM","053XX S MOZART ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0923","009","14","63","08B","1158280","1869159","2025","12/07/2025 03:47:28 PM","41.796713658","-87.695105195","(41.796713658, -87.695105195)"
"14042564","JJ505876","11/29/2025 11:00:00 AM","030XX W PETERSON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2011","020","50","2","07","1155185","1939724","2025","12/07/2025 03:47:28 PM","41.990413167","-87.704558614","(41.990413167, -87.704558614)"
"14042533","JJ505792","11/29/2025 10:54:00 AM","080XX S MANISTEE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","0422","004","7","46","08A","1195901","1852290","2025","12/07/2025 03:47:28 PM","41.749574714","-87.557704997","(41.749574714, -87.557704997)"
"14042629","JJ505814","11/29/2025 10:47:00 AM","078XX S HALSTED ST","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","POLICE FACILITY / VEHICLE PARKING LOT","false","false","0621","006","17","71","08B","1172325","1852947","2025","12/07/2025 03:47:28 PM","41.751928332","-87.644077264","(41.751928332, -87.644077264)"
"14042660","JJ505757","11/29/2025 10:40:00 AM","064XX S WESTERN AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0825","008","16","66","06","1161478","1861938","2025","12/07/2025 03:47:28 PM","41.776832515","-87.683577859","(41.776832515, -87.683577859)"
"14042516","JJ505736","11/29/2025 10:32:00 AM","028XX S CHRISTIANA AVE","4651","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS","APARTMENT","false","false","1032","010","22","30","26","1154495","1884891","2025","12/07/2025 03:47:28 PM","41.83996062","-87.708565824","(41.83996062, -87.708565824)"
"14042664","JJ506152","11/29/2025 10:31:00 AM","031XX W HOOD AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER (SPECIFY)","false","false","2413","024","50","2","11","1154436","1940663","2025","12/07/2025 03:47:28 PM","41.993004885","-87.707288359","(41.993004885, -87.707288359)"
"14042551","JJ505789","11/29/2025 10:30:00 AM","005XX E 80TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0631","006","6","44","07","1181045","1852075","2025","12/07/2025 03:47:28 PM","41.749339329","-87.612149433","(41.749339329, -87.612149433)"
"14042520","JJ505731","11/29/2025 10:25:00 AM","028XX S CHRISTIANA AVE","4651","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS","APARTMENT","false","false","1032","010","22","30","26","1154492","1885011","2025","12/07/2025 03:47:28 PM","41.840289974","-87.70857363","(41.840289974, -87.70857363)"
"14043096","JJ506536","11/29/2025 10:20:00 AM","115XX S JUSTINE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0524","005","21","53","08B","1168072","1828218","2025","12/07/2025 03:47:28 PM","41.684160596","-87.660370921","(41.684160596, -87.660370921)"
"14042480","JJ505730","11/29/2025 10:10:00 AM","005XX N MICHIGAN AVE","1330","CRIMINAL TRESPASS","TO LAND","DEPARTMENT STORE","true","false","1834","018","42","8","26","1177342","1903838","2025","12/07/2025 03:47:28 PM","41.891465732","-87.624153044","(41.891465732, -87.624153044)"
"14042529","JJ505728","11/29/2025 10:09:00 AM","069XX S HALSTED ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0732","007","6","68","08B","1172163","1858935","2025","12/07/2025 03:47:28 PM","41.76836371","-87.644495208","(41.76836371, -87.644495208)"
"14043984","JJ507753","11/29/2025 10:00:00 AM","031XX N SEMINARY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1933","019","44","6","07","1168399","1920997","2025","12/07/2025 03:47:28 PM","41.938749142","-87.656498945","(41.938749142, -87.656498945)"
"14042454","JJ505717","11/29/2025 09:57:00 AM","005XX W GARFIELD BLVD","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0711","007","20","68","07","1173749","1868315","2025","12/07/2025 03:47:28 PM","41.794068469","-87.638403907","(41.794068469, -87.638403907)"
"14042489","JJ505738","11/29/2025 09:55:00 AM","035XX N BROADWAY","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","GROCERY FOOD STORE","false","false","1925","019","46","6","04B","1171076","1923738","2025","12/07/2025 03:47:28 PM","41.946212132","-87.646579678","(41.946212132, -87.646579678)"
"14042453","JJ505720","11/29/2025 09:50:00 AM","045XX S UNION AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0925","009","15","61","08B","1172390","1874795","2025","12/07/2025 03:47:28 PM","41.811880297","-87.643196481","(41.811880297, -87.643196481)"
"14042509","JJ505708","11/29/2025 09:45:00 AM","037XX W 76TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0833","008","18","70","08B","1152391","1853923","2025","12/07/2025 03:47:28 PM","41.755021639","-87.71710133","(41.755021639, -87.71710133)"
"14042531","JJ505748","11/29/2025 09:40:00 AM","073XX S PAULINA ST","0560","ASSAULT","SIMPLE","STREET","false","false","0735","007","17","67","08A","1166284","1856007","2025","12/07/2025 03:47:28 PM","41.760456067","-87.666127846","(41.760456067, -87.666127846)"
